Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
8895,203,1,103.75,2,1,1,211,Hibernating
8896,156,2,990.08,2,1,1,211,Hibernating
8900,320,1,1855.84,1,1,2,112,Hibernating
8901,69,1,4747.14,4,1,3,413,Promising
8902,126,1,4747.14,3,1,3,313,About to Sleep
8903,105,2,2430.75,3,1,2,312,About to Sleep
8906,297,2,6350.27,1,1,4,114,Hibernating
8908,91,4,11176.62,3,2,5,325,About to Sleep
8910,129,2,5621.33,3,1,4,314,About to Sleep
8912,25,4,11255.439999999999,5,2,5,525,Champions
8916,48,2,5579.83,4,1,4,414,Promising
8917,1,4,3231.78,5,2,2,522,Champions
8918,17,3,10952.79,5,2,5,525,Champions
8919,165,2,4954.64,2,1,3,213,Hibernating
8922,158,1,2783.76,2,1,2,212,Hibernating
8924,111,1,2783.76,3,1,2,312,About to Sleep
8925,156,2,7953.4,2,1,4,214,Hibernating
8926,237,1,2534.49,1,1,2,112,Hibernating
8927,130,1,83.0,3,1,1,311,About to Sleep
8929,149,1,1235.15,2,1,1,211,Hibernating
8930,259,2,10982.79,1,1,5,115,Hibernating
8931,321,1,6329.52,1,1,4,114,Hibernating
8932,309,1,3955.95,1,1,3,113,Hibernating
8933,176,1,4747.14,2,1,3,213,Hibernating
8934,56,1,41.5,4,1,1,411,Promising
8936,61,3,10467.14,4,2,5,425,Loyal Customers
8937,120,2,5214.23,3,1,3,313,About to Sleep
8943,355,1,2534.49,1,1,2,112,Hibernating
8944,183,2,4854.42,2,1,3,213,Hibernating
8946,276,2,8019.18,1,1,4,114,Hibernating
8947,57,1,4639.6,4,1,3,413,Promising
8948,26,1,20.75,5,1,1,511,New Customers
8949,150,2,3289.26,2,1,3,213,Hibernating
8950,286,2,10285.470000000001,1,1,5,115,Hibernating
8951,12,2,3711.68,5,1,3,513,New Customers
8952,130,2,6549.210000000001,3,1,4,314,About to Sleep
8953,10,3,6476.35,5,2,4,524,Champions
8957,347,1,4224.15,1,1,3,113,Hibernating
8958,316,1,2534.49,1,1,2,112,Hibernating
8959,301,1,186.75,1,1,1,111,Hibernating
8960,113,1,207.5,3,1,1,311,About to Sleep
8961,290,1,791.19,1,1,1,111,Hibernating
8965,96,1,791.19,3,1,1,311,About to Sleep
8966,83,2,7257.4400000000005,4,1,4,414,Promising
8968,23,1,741.09,5,1,1,511,New Customers
8969,137,2,7499.7300000000005,3,1,4,314,About to Sleep
8972,250,1,5538.33,1,1,4,114,Hibernating
8973,265,1,20.75,1,1,1,111,Hibernating
8975,123,3,10151.500000000002,3,2,5,325,About to Sleep
8976,83,1,103.75,4,1,1,411,Promising
8977,298,1,3955.95,1,1,3,113,Hibernating
8978,30,3,3624.42,5,2,3,523,Champions
8980,297,2,9641.11,1,1,5,115,Hibernating
8981,166,1,4224.15,2,1,3,213,Hibernating
8982,48,1,2470.3,4,1,2,412,Promising
8983,4,1,844.83,5,1,1,511,New Customers
8984,6,4,18103.370000000003,5,2,5,525,Champions
8985,94,3,3855.75,3,2,3,323,About to Sleep
8986,68,3,477.25,4,2,1,421,Loyal Customers
8987,198,1,3955.95,2,1,3,213,Hibernating
8988,319,1,3164.76,1,1,2,112,Hibernating
8989,5,2,7224.46,5,1,4,514,New Customers
8990,192,2,1834.91,2,1,2,212,Hibernating
8991,251,2,6031.4800000000005,1,1,4,114,Hibernating
8992,146,1,1729.21,2,1,2,212,Hibernating
8993,2,4,6649.61,5,2,4,524,Champions
8994,93,2,3368.12,3,1,3,313,About to Sleep
8995,239,1,2223.27,1,1,2,112,Hibernating
8997,323,1,20.75,1,1,1,111,Hibernating
8998,209,1,166.0,2,1,1,211,Hibernating
8999,67,1,3955.95,4,1,3,413,Promising
9001,134,3,8985.07,3,2,5,325,About to Sleep
9002,332,1,5913.81,1,1,4,114,Hibernating
9003,156,1,7911.9,2,1,4,214,Hibernating
9005,17,1,741.09,5,1,1,511,New Customers
9006,166,1,1689.66,2,1,2,212,Hibernating
9008,223,1,6758.64,1,1,4,114,Hibernating
9009,54,1,5068.98,4,1,3,413,Promising
9010,164,1,2319.8,2,1,2,212,Hibernating
9011,28,4,11577.150000000001,5,2,5,525,Champions
9012,20,1,4175.64,5,1,3,513,New Customers
9013,239,2,10982.789999999999,1,1,5,115,Hibernating
9014,81,1,2534.49,4,1,2,412,Promising
9015,273,1,741.09,1,1,1,111,Hibernating
9016,155,2,3794.68,2,1,3,213,Hibernating
9017,28,2,9376.22,5,1,5,515,New Customers
9018,283,1,2534.49,1,1,2,112,Hibernating
9019,236,2,7965.54,1,1,4,114,Hibernating
9020,149,3,8048.630000000001,2,2,4,224,At Risk
9022,225,1,2223.27,1,1,2,112,Hibernating
9023,98,3,14282.92,3,2,5,325,About to Sleep
9024,213,1,7603.47,2,1,4,214,Hibernating
9025,145,2,11827.619999999999,2,1,5,215,Hibernating
9026,150,1,2534.49,2,1,2,212,Hibernating
9028,166,1,4639.6,2,1,3,213,Hibernating
9029,304,1,3164.76,1,1,2,112,Hibernating
9030,127,1,5068.98,3,1,3,313,About to Sleep
9032,131,1,1689.66,3,1,2,312,About to Sleep
9033,232,1,927.92,1,1,1,111,Hibernating
9034,135,1,41.5,3,1,1,311,About to Sleep
9035,152,2,3585.05,2,1,3,213,Hibernating
9036,218,2,5976.06,1,1,4,114,Hibernating
9037,179,1,1235.15,2,1,1,211,Hibernating
9038,176,2,2617.49,2,1,2,212,Hibernating
9039,211,1,4639.6,2,1,3,213,Hibernating
9040,90,1,2534.49,3,1,2,312,About to Sleep
9042,269,1,988.12,1,1,1,111,Hibernating
9046,240,2,10073.77,1,1,5,115,Hibernating
9047,54,3,3294.3900000000003,4,2,3,423,Loyal Customers
9048,160,1,3164.76,2,1,2,212,Hibernating
9049,33,3,2347.77,5,2,2,522,Champions
9051,107,1,1391.88,3,1,1,311,About to Sleep
9053,292,1,463.96,1,1,1,111,Hibernating
9055,144,1,41.5,2,1,1,211,Hibernating
9056,36,1,2470.3,5,1,2,512,New Customers
9058,242,1,8448.3,1,1,5,115,Hibernating
9059,302,1,166.0,1,1,1,111,Hibernating
9060,68,2,4937.38,4,1,3,413,Promising
9061,156,2,9189.39,2,1,5,215,Hibernating
9062,86,2,228.25,4,1,1,411,Promising
9064,19,1,2319.8,5,1,2,512,New Customers
9066,203,1,6329.52,2,1,4,214,Hibernating
9067,141,1,7603.47,3,1,4,314,About to Sleep
9068,180,1,62.25,2,1,1,211,Hibernating
9070,218,2,8780.66,1,1,5,115,Hibernating
9071,40,1,5068.98,5,1,3,513,New Customers
9072,36,2,11827.619999999999,5,1,5,515,New Customers
9073,19,3,9713.970000000001,5,2,5,525,Champions
9074,52,2,1112.62,4,1,1,411,Promising
9075,11,1,791.19,5,1,1,511,New Customers
9076,42,1,83.0,4,1,1,411,Promising
9078,81,1,103.75,4,1,1,411,Promising
9080,161,3,10253.390000000001,2,2,5,225,At Risk
9082,277,1,741.09,1,1,1,111,Hibernating
9083,107,2,3330.72,3,1,3,313,About to Sleep
9084,77,1,6329.52,4,1,4,414,Promising
9085,248,1,844.83,1,1,1,111,Hibernating
9086,240,1,3955.95,1,1,3,113,Hibernating
9088,24,2,2319.7999999999997,5,1,2,512,New Customers
9089,140,2,5567.52,3,1,4,314,About to Sleep
9090,309,1,7120.71,1,1,4,114,Hibernating
9091,208,1,988.12,2,1,1,211,Hibernating
9093,316,2,6773.48,1,1,4,114,Hibernating
9094,162,2,7861.8,2,1,4,214,Hibernating
9095,102,1,41.5,3,1,1,311,About to Sleep
9096,14,1,1391.88,5,1,1,511,New Customers
9097,60,2,2244.02,4,1,2,412,Promising
9099,167,1,1976.24,2,1,2,212,Hibernating
9100,2,2,5103.5599999999995,5,1,3,513,New Customers
9102,126,3,3254.94,3,2,3,323,About to Sleep
9103,120,2,10918.599999999999,3,1,5,315,About to Sleep
9104,201,2,4512.97,2,1,3,213,Hibernating
9105,50,2,650.71,4,1,1,411,Promising
9106,273,2,9542.400000000001,1,1,5,115,Hibernating
9111,49,1,20.75,4,1,1,411,Promising
9112,204,1,741.09,2,1,1,211,Hibernating
9114,186,1,145.25,2,1,1,211,Hibernating
9116,226,2,4826.35,1,1,3,113,Hibernating
9117,129,1,207.5,3,1,1,311,About to Sleep
9119,72,3,7945.280000000001,4,2,4,424,Loyal Customers
9120,58,1,791.19,4,1,1,411,Promising
9121,37,3,3967.87,5,2,3,523,Champions
9124,213,1,463.96,2,1,1,211,Hibernating
9125,30,5,4576.44,5,2,3,523,Champions
9126,16,1,3247.72,5,1,2,512,New Customers
9127,90,3,13986.63,3,2,5,325,About to Sleep
9128,105,1,741.09,3,1,1,311,About to Sleep
9129,157,1,41.5,2,1,1,211,Hibernating
9130,283,1,62.25,1,1,1,111,Hibernating
9131,39,1,1855.84,5,1,2,512,New Customers
9133,186,1,4175.64,2,1,3,213,Hibernating
9134,270,1,2470.3,1,1,2,112,Hibernating
9136,356,1,927.92,1,1,1,111,Hibernating
9138,72,1,2223.27,4,1,2,412,Promising
9140,14,2,11827.62,5,1,5,515,New Customers
9142,179,1,3955.95,2,1,3,213,Hibernating
9144,20,1,741.09,5,1,1,511,New Customers
9146,193,1,186.75,2,1,1,211,Hibernating
9147,251,1,741.09,1,1,1,111,Hibernating
9148,316,1,7603.47,1,1,4,114,Hibernating
9149,171,1,2470.3,2,1,2,212,Hibernating
9150,19,2,3325.68,5,1,3,513,New Customers
9153,83,1,4639.6,4,1,3,413,Promising
9154,65,4,5013.4,4,2,3,423,Loyal Customers
9155,308,1,791.19,1,1,1,111,Hibernating
9156,41,2,4543.07,4,1,3,413,Promising
9158,110,1,207.5,3,1,1,311,About to Sleep
9159,275,1,6758.64,1,1,4,114,Hibernating
9162,278,1,6758.64,1,1,4,114,Hibernating
9163,24,2,3261.4900000000002,5,1,3,513,New Customers
9164,285,2,4871.64,1,1,3,113,Hibernating
9167,128,2,145.25,3,1,1,311,About to Sleep
9168,232,2,5103.56,1,1,3,113,Hibernating
9169,240,2,6793.4800000000005,1,1,4,114,Hibernating
9172,350,1,463.96,1,1,1,111,Hibernating
9173,351,1,2534.49,1,1,2,112,Hibernating
9175,315,2,5913.8099999999995,1,1,4,114,Hibernating
9176,63,3,9602.6,4,2,5,425,Loyal Customers
9179,183,2,4446.54,2,1,3,213,Hibernating
9180,339,1,6329.52,1,1,4,114,Hibernating
9182,310,1,2223.27,1,1,2,112,Hibernating
9183,25,2,5151.98,5,1,3,513,New Customers
9184,237,2,4217.14,1,1,3,113,Hibernating
9187,111,4,9086.77,3,2,5,325,About to Sleep
9188,111,2,228.25,3,1,1,311,About to Sleep
9189,21,3,9904.470000000001,5,2,5,525,Champions
9190,216,2,12672.45,1,1,5,115,Hibernating
9191,38,1,3379.32,5,1,3,513,New Customers
9193,18,1,3955.95,5,1,3,513,New Customers
9194,331,1,6758.64,1,1,4,114,Hibernating
9195,294,2,3400.07,1,1,3,113,Hibernating
9197,9,1,1391.88,5,1,1,511,New Customers
9198,180,1,4224.15,2,1,3,213,Hibernating
9200,336,1,927.92,1,1,1,111,Hibernating
9202,1,3,10929.119999999999,5,2,5,525,Champions
9204,75,1,62.25,4,1,1,411,Promising
9206,292,1,7120.71,1,1,4,114,Hibernating
9207,301,1,1729.21,1,1,2,112,Hibernating
9209,249,2,9655.2,1,1,5,115,Hibernating
9210,239,1,1976.24,1,1,2,112,Hibernating
9211,43,1,1976.24,4,1,2,412,Promising
9214,362,1,1729.21,1,1,2,112,Hibernating
9215,2,2,1071.12,5,1,1,511,New Customers
9216,100,1,5913.81,3,1,4,314,About to Sleep
9218,109,1,207.5,3,1,1,311,About to Sleep
9221,186,1,4224.15,2,1,3,213,Hibernating
9223,48,2,6723.38,4,1,4,414,Promising
9225,190,3,8386.35,2,2,5,225,At Risk
9226,286,1,62.25,1,1,1,111,Hibernating
9227,358,2,3711.68,1,1,3,113,Hibernating
9228,122,1,1582.38,3,1,2,312,About to Sleep
9229,231,1,247.03,1,1,1,111,Hibernating
9232,47,3,5925.5,4,2,4,424,Loyal Customers
9233,119,2,8180.099999999999,3,1,4,314,About to Sleep
9235,290,1,41.5,1,1,1,111,Hibernating
9237,265,1,247.03,1,1,1,111,Hibernating
9239,83,2,1091.87,4,1,1,411,Promising
9240,345,1,2373.57,1,1,2,112,Hibernating
9241,96,2,7305.6900000000005,3,1,4,314,About to Sleep
9242,60,1,3247.72,4,1,2,412,Promising
9245,15,1,186.75,5,1,1,511,New Customers
9247,73,1,5913.81,4,1,4,414,Promising
9248,292,2,5913.8099999999995,1,1,4,114,Hibernating
9249,24,3,12087.54,5,2,5,525,Champions
9250,79,1,2783.76,4,1,2,412,Promising
9251,266,1,2223.27,1,1,2,112,Hibernating
9252,300,1,1582.38,1,1,2,112,Hibernating
9255,104,1,6329.52,3,1,4,314,About to Sleep
9256,294,1,1689.66,1,1,2,112,Hibernating
9257,287,1,145.25,1,1,1,111,Hibernating
9258,134,1,1391.88,3,1,1,311,About to Sleep
9259,133,2,9767.74,3,1,5,315,About to Sleep
9261,121,2,269.75,3,1,1,311,About to Sleep
9262,100,2,3171.84,3,1,2,312,About to Sleep
9263,7,1,186.75,5,1,1,511,New Customers
9264,193,1,5538.33,2,1,4,214,Hibernating
9265,33,4,9472.43,5,2,5,525,Champions
9267,238,2,4893.97,1,1,3,113,Hibernating
9268,308,1,7120.71,1,1,4,114,Hibernating
9270,93,1,7603.47,3,1,4,314,About to Sleep
9271,136,2,741.09,3,1,1,311,About to Sleep
9272,96,2,4790.1,3,1,3,313,About to Sleep
9273,207,1,1689.66,2,1,2,212,Hibernating
9274,218,1,41.5,1,1,1,111,Hibernating
9275,185,2,103.75,2,1,1,211,Hibernating
9277,125,2,16360.199999999999,3,1,5,315,About to Sleep
9279,65,1,103.75,4,1,1,411,Promising
9280,126,1,1235.15,3,1,1,311,About to Sleep
9282,220,1,463.96,1,1,1,111,Hibernating
9284,19,3,8453.380000000001,5,2,5,525,Champions
9285,194,2,4944.07,2,1,3,213,Hibernating
9287,291,2,6820.89,1,1,4,114,Hibernating
9288,126,1,2319.8,3,1,2,312,About to Sleep
9289,129,1,1976.24,3,1,2,312,About to Sleep
9291,37,1,2373.57,5,1,2,512,New Customers
9292,77,3,8869.01,4,2,5,425,Loyal Customers
9293,43,2,11623.58,4,1,5,415,Promising
9294,218,1,4224.15,1,1,3,113,Hibernating
9295,38,3,5459.31,5,2,4,524,Champions
9296,19,1,5538.33,5,1,4,514,New Customers
9297,13,2,1091.87,5,1,1,511,New Customers
9298,169,1,145.25,2,1,1,211,Hibernating
9299,3,2,3483.07,5,1,3,513,New Customers
9300,108,2,4296.04,3,1,3,313,About to Sleep
9301,28,1,1689.66,5,1,2,512,New Customers
9304,46,3,9787.19,4,2,5,425,Loyal Customers
9305,217,1,166.0,1,1,1,111,Hibernating
9307,116,1,741.09,3,1,1,311,About to Sleep
9311,188,2,6447.42,2,1,4,214,Hibernating
9312,19,1,1729.21,5,1,2,512,New Customers
9313,302,2,5193.86,1,1,3,113,Hibernating
9316,235,1,207.5,1,1,1,111,Hibernating
9318,3,2,5675.06,5,1,4,514,New Customers
9319,152,2,10982.79,2,1,5,215,Hibernating
9320,132,2,7066.9400000000005,3,1,4,314,About to Sleep
9321,98,3,8347.26,3,2,5,325,About to Sleep
9323,177,1,124.5,2,1,1,211,Hibernating
9326,34,2,9078.44,5,1,5,515,New Customers
9328,73,4,15302.36,4,2,5,425,Loyal Customers
9331,0,3,11356.550000000001,5,2,5,525,Champions
9332,272,1,3247.72,1,1,2,112,Hibernating
9333,124,1,5068.98,3,1,3,313,About to Sleep
9335,44,1,166.0,4,1,1,411,Promising
9336,213,2,4199.51,2,1,3,213,Hibernating
9338,182,1,4639.6,2,1,3,213,Hibernating
9339,211,3,4286.4,2,2,3,223,At Risk
9341,24,2,3211.3900000000003,5,1,2,512,New Customers
9343,339,1,8448.3,1,1,5,115,Hibernating
9346,252,2,10671.57,1,1,5,115,Hibernating
9348,114,2,650.71,3,1,1,311,About to Sleep
9349,191,2,3185.51,2,1,2,212,Hibernating
9350,71,2,7564.67,4,1,4,414,Promising
9351,18,4,16199.280000000002,5,2,5,525,Champions
9353,83,1,62.25,4,1,1,411,Promising
9358,101,3,9386.740000000002,3,2,5,325,About to Sleep
9361,225,1,5913.81,1,1,4,114,Hibernating
9363,60,2,5934.56,4,1,4,414,Promising
9364,85,1,463.96,4,1,1,411,Promising
9365,148,1,5068.98,2,1,3,213,Hibernating
9366,54,1,844.83,4,1,1,411,Promising
9367,212,1,2223.27,2,1,2,212,Hibernating
9368,17,2,4038.95,5,1,3,513,New Customers
9370,117,1,1235.15,3,1,1,311,About to Sleep
9371,207,2,701.56,2,1,1,211,Hibernating
9375,178,2,3658.82,2,1,3,213,Hibernating
9376,7,3,12605.140000000001,5,2,5,525,Champions
9378,318,1,247.03,1,1,1,111,Hibernating
9379,325,2,4946.83,1,1,3,113,Hibernating
9380,298,1,3955.95,1,1,3,113,Hibernating
9381,80,1,1482.18,4,1,1,411,Promising
9382,40,2,8394.66,5,1,5,515,New Customers
9385,190,1,166.0,2,1,1,211,Hibernating
9387,199,1,927.92,2,1,1,211,Hibernating
9388,321,1,2783.76,1,1,2,112,Hibernating
9390,128,2,269.75,3,1,1,311,About to Sleep
9391,332,1,3711.68,1,1,3,113,Hibernating
9394,82,2,5579.83,4,1,4,414,Promising
9395,207,1,3955.95,2,1,3,213,Hibernating
9396,349,1,83.0,1,1,1,111,Hibernating
9398,333,1,124.5,1,1,1,111,Hibernating
9399,87,2,124.5,4,1,1,411,Promising
9400,315,1,186.75,1,1,1,111,Hibernating
9401,23,1,2534.49,5,1,2,512,New Customers
9402,171,2,948.59,2,1,1,211,Hibernating
9404,95,1,3711.68,3,1,3,313,About to Sleep
9406,208,1,7911.9,2,1,4,214,Hibernating
9408,327,2,1915.96,1,1,2,112,Hibernating
9412,157,3,9005.82,2,2,5,225,At Risk
9415,29,1,2534.49,5,1,2,512,New Customers
9417,221,1,494.06,1,1,1,111,Hibernating
9420,37,1,927.92,5,1,1,511,New Customers
9421,147,2,5347.83,2,1,3,213,Hibernating
9422,60,2,4800.78,4,1,3,413,Promising
9423,183,1,186.75,2,1,1,211,Hibernating
9425,295,2,1686.13,1,1,2,112,Hibernating
9428,61,2,9459.31,4,1,5,415,Promising
9429,131,2,2389.27,3,1,2,312,About to Sleep
9430,36,3,7730.59,5,2,4,524,Champions
9433,68,3,9099.1,4,2,5,425,Loyal Customers
9434,36,1,5913.81,5,1,4,514,New Customers
9437,328,1,5913.81,1,1,4,114,Hibernating
9438,117,2,7911.9,3,1,4,314,About to Sleep
9439,7,1,1689.66,5,1,2,512,New Customers
9441,28,2,4843.870000000001,5,1,3,513,New Customers
9443,125,3,8820.57,3,2,5,325,About to Sleep
9444,327,1,20.75,1,1,1,111,Hibernating
9445,59,1,927.92,4,1,1,411,Promising
9447,144,1,145.25,2,1,1,211,Hibernating
9449,185,1,4747.14,2,1,3,213,Hibernating
9450,190,4,12610.630000000001,2,2,5,225,At Risk
9451,295,1,2223.27,1,1,2,112,Hibernating
9453,16,2,288.53,5,1,1,511,New Customers
9455,86,2,7292.25,4,1,4,414,Promising
9456,196,1,145.25,2,1,1,211,Hibernating
9457,35,1,41.5,5,1,1,511,New Customers
9459,106,1,7120.71,3,1,4,314,About to Sleep
9460,180,1,7120.71,2,1,4,214,Hibernating
9461,58,2,4286.4,4,1,3,413,Promising
9462,18,2,1727.63,5,1,2,512,New Customers
9463,60,1,6329.52,4,1,4,414,Promising
9464,195,1,1482.18,2,1,1,211,Hibernating
9465,340,1,207.5,1,1,1,111,Hibernating
9467,139,3,11141.78,3,2,5,325,About to Sleep
9468,113,1,41.5,3,1,1,311,About to Sleep
9469,362,1,1582.38,1,1,2,112,Hibernating
9471,8,2,3856.93,5,1,3,513,New Customers
9473,158,1,741.09,2,1,1,211,Hibernating
9474,298,1,6758.64,1,1,4,114,Hibernating
9475,76,1,1482.18,4,1,1,411,Promising
9476,95,2,639.31,3,1,1,311,About to Sleep
9477,254,2,2721.24,1,1,2,112,Hibernating
9479,0,1,1855.84,5,1,2,512,New Customers
9480,39,2,8849.92,5,1,5,515,New Customers
9481,47,2,5212.2699999999995,4,1,3,413,Promising
9483,116,1,1582.38,3,1,2,312,About to Sleep
9485,9,2,373.5,5,1,1,511,New Customers
9487,227,1,103.75,1,1,1,111,Hibernating
9488,299,1,463.96,1,1,1,111,Hibernating
9490,227,1,186.75,1,1,1,111,Hibernating
9493,149,1,4175.64,2,1,3,213,Hibernating
9494,109,1,494.06,3,1,1,311,About to Sleep
9495,106,2,4079.1099999999997,3,1,3,313,About to Sleep
9496,152,1,7911.9,2,1,4,214,Hibernating
9497,2,1,2223.27,5,1,2,512,New Customers
9498,47,1,247.03,4,1,1,411,Promising
9499,279,1,2470.3,1,1,2,112,Hibernating
9500,276,1,3379.32,1,1,3,113,Hibernating
9501,329,1,6758.64,1,1,4,114,Hibernating
9502,118,1,186.75,3,1,1,311,About to Sleep
9503,222,2,7769.650000000001,1,1,4,114,Hibernating
9506,169,2,2347.77,2,1,2,212,Hibernating
9507,1,2,311.25,5,1,1,511,New Customers
9508,336,1,103.75,1,1,1,111,Hibernating
9509,65,2,207.5,4,1,1,411,Promising
9511,270,1,1391.88,1,1,1,111,Hibernating
9512,177,2,1789.88,2,1,2,212,Hibernating
9514,112,2,5675.06,3,1,4,314,About to Sleep
9515,177,2,1829.41,2,1,2,212,Hibernating
9516,140,1,5913.81,3,1,4,314,About to Sleep
9517,276,2,4199.51,1,1,3,113,Hibernating
9518,98,3,1156.17,3,2,1,321,About to Sleep
9519,246,2,1834.91,1,1,2,112,Hibernating
9521,213,1,3164.76,2,1,2,212,Hibernating
9522,171,2,11779.11,2,1,5,215,Hibernating
9525,239,1,20.75,1,1,1,111,Hibernating
9527,335,1,3711.68,1,1,3,113,Hibernating
9528,4,1,791.19,5,1,1,511,New Customers
9529,24,2,7227.99,5,1,4,514,New Customers
9532,42,1,3379.32,4,1,3,413,Promising
9534,362,1,741.09,1,1,1,111,Hibernating
9535,170,2,1719.1100000000001,2,1,2,212,Hibernating
9537,67,3,7751.5,4,2,4,424,Loyal Customers
9538,6,3,12783.54,5,2,5,525,Champions
9539,258,1,2319.8,1,1,2,112,Hibernating
9540,144,2,5438.13,2,1,4,214,Hibernating
9541,345,1,8448.3,1,1,5,115,Hibernating
9543,195,1,988.12,2,1,1,211,Hibernating
9545,19,1,3247.72,5,1,2,512,New Customers
9546,230,1,6758.64,1,1,4,114,Hibernating
9548,298,1,791.19,1,1,1,111,Hibernating
9549,82,3,6749.81,4,2,4,424,Loyal Customers
9550,148,2,1073.17,2,1,1,211,Hibernating
9551,99,2,2843.96,3,1,2,312,About to Sleep
9552,35,3,5347.700000000001,5,2,3,523,Champions
9556,176,1,494.06,2,1,1,211,Hibernating
9559,36,3,13365.029999999999,5,2,5,525,Champions
9560,14,2,2717.33,5,1,2,512,New Customers
9561,247,1,1235.15,1,1,1,111,Hibernating
9563,252,2,1874.46,1,1,2,112,Hibernating
9564,357,1,2373.57,1,1,2,112,Hibernating
9566,218,1,2470.3,1,1,2,112,Hibernating
9567,216,1,988.12,1,1,1,111,Hibernating
9568,94,2,5068.9800000000005,3,1,3,313,About to Sleep
9570,4,1,988.12,5,1,1,511,New Customers
9571,16,4,3418.87,5,2,3,523,Champions
9573,333,1,2223.27,1,1,2,112,Hibernating
9574,279,2,4908.0599999999995,1,1,3,113,Hibernating
9575,299,1,1689.66,1,1,2,112,Hibernating
9578,20,3,6945.57,5,2,4,524,Champions
9579,28,1,7911.9,5,1,4,514,New Customers
9580,301,2,2511.8,1,1,2,112,Hibernating
9581,287,3,9366.029999999999,1,2,5,125,At Risk
9582,41,2,9826.74,4,1,5,415,Promising
9584,42,3,4199.51,4,2,3,423,Loyal Customers
9585,171,1,7603.47,2,1,4,214,Hibernating
9586,59,1,988.12,4,1,1,411,Promising
9587,107,1,4639.6,3,1,3,313,About to Sleep
9588,16,1,1482.18,5,1,1,511,New Customers
9589,248,1,1482.18,1,1,1,111,Hibernating
9591,137,2,556.31,3,1,1,311,About to Sleep
9592,3,2,9579.710000000001,5,1,5,515,New Customers
9596,121,4,9332.689999999999,3,2,5,325,About to Sleep
9597,83,1,8448.3,4,1,5,415,Promising
9598,212,1,494.06,2,1,1,211,Hibernating
9600,68,1,5068.98,4,1,3,413,Promising
9602,219,1,2373.57,1,1,2,112,Hibernating
9603,110,1,62.25,3,1,1,311,About to Sleep
9604,144,1,927.92,2,1,1,211,Hibernating
9605,153,1,3955.95,2,1,3,213,Hibernating
9606,36,1,83.0,5,1,1,511,New Customers
9607,53,1,1689.66,4,1,2,412,Promising
9608,88,2,3028.5499999999997,3,1,2,312,About to Sleep
9610,323,1,741.09,1,1,1,111,Hibernating
9613,315,1,6329.52,1,1,4,114,Hibernating
9615,300,1,1582.38,1,1,2,112,Hibernating
9617,113,2,4847.1,3,1,3,313,About to Sleep
9618,61,3,10820.16,4,2,5,425,Loyal Customers
9619,252,2,7120.710000000001,1,1,4,114,Hibernating
9621,348,1,3955.95,1,1,3,113,Hibernating
9622,105,2,1502.93,3,1,2,312,About to Sleep
9623,187,2,639.31,2,1,1,211,Hibernating
9624,116,3,11241.12,3,2,5,325,About to Sleep
9625,247,1,3711.68,1,1,3,113,Hibernating
9627,183,1,2783.76,2,1,2,212,Hibernating
9628,249,1,83.0,1,1,1,111,Hibernating
9629,160,3,14131.88,2,2,5,225,At Risk
9631,91,4,21126.01,3,2,5,325,About to Sleep
9633,238,1,1689.66,1,1,2,112,Hibernating
9634,171,1,791.19,2,1,1,211,Hibernating
9636,76,3,7267.54,4,2,4,424,Loyal Customers
9637,223,1,1235.15,1,1,1,111,Hibernating
9638,42,1,3711.68,4,1,3,413,Promising
9639,102,3,9444.18,3,2,5,325,About to Sleep
9640,288,2,3805.65,1,1,3,113,Hibernating
9641,51,4,11726.12,4,2,5,425,Loyal Customers
9642,56,1,927.92,4,1,1,411,Promising
9643,137,2,1412.63,3,1,1,311,About to Sleep
9645,182,2,2677.8,2,1,2,212,Hibernating
9646,348,1,3711.68,1,1,3,113,Hibernating
9647,364,1,2783.76,1,1,2,112,Hibernating
9650,314,1,145.25,1,1,1,111,Hibernating
9651,143,1,1855.84,3,1,2,312,About to Sleep
9652,260,2,5996.81,1,1,4,114,Hibernating
